item_id,title,author,year,editions,subjects,image_url
book-/works/OL19659793W,Children of Blood and Bone,Tomi Adeyemi,2017,20,Magic|Brothers And Sisters|Resistance To Government|Youths' Writings|Prejudices|Fiction|Fantasy|Young Adult Fiction / Fantasy / General|Princesses|Siblings,https://covers.openlibrary.org/b/id/8572526-L.jpg
book-/works/OL276726W,Flawless,Sara Shepard,2006,20,Sara Shepard|Teens|Teenagers|Ya|Young Adult|Juvenile|Fiction|Literature|Books|Stories,https://covers.openlibrary.org/b/id/1069050-L.jpg
book-/works/OL548168W,Just Ella,Margaret Peterson Haddix,1999,19,Ella|Cinderella|Just Ella|Princess|Queen|Castle|Kingdom|Fairytale|Romance|Fiction,https://covers.openlibrary.org/b/id/435575-L.jpg
book-/works/OL479073W,Lost in the Barrens - Collector's Edition,Farley Mowat,1956,19,Farley Mowat|Aka|Two Against The North|Children|Children'S|Kid'S|Ya|Young Adult|Juvenile|Historical,https://covers.openlibrary.org/b/id/530643-L.jpg
book-/works/OL17305107W,The Infinite Sea,Richard Yancey,2014,18,Aliens|Survival Skills|War Stories|Science Fiction|War|Extraterrestrial Beings|Juvenile Fiction|Survival|Fiction|Young Adult Fiction,https://covers.openlibrary.org/b/id/7385181-L.jpg
book-/works/OL16807297W,Steelheart,Brandon Sanderson,2001,18,Fantasy|Young Adult|Urban|Guerrilla Warfare|Science Fiction|Juvenile Fiction|Supervillains|Fiction|Children'S Fiction|Assassins,https://covers.openlibrary.org/b/id/14658147-L.jpg
book-/works/OL45867W,Over to You - Ten Stories of Flyers and Flying,Roald Dahl,1946,18,World War Ii|Royal Air Force|Resistance To Interrogation|Hard Water|Soft Water|World War|Aeronautics|Literature|Air Pilots In Fiction|Fiction,https://covers.openlibrary.org/b/id/9159069-L.jpg
book-/works/OL37572598W,The Reappearance of Rachel Price,Holly Jackson,2024,18,Children'S Fiction|New York Times Bestseller|Suspense|Thriller|Young Adult Fiction|Young Adult|Audience:Young Adult,https://covers.openlibrary.org/b/id/14605870-L.jpg
book-/works/OL1253285W,The Scarlet Pimpernel,Emma Orczy,1900,591,Classic Literature|Adventure And Adventurers|Open Library Staff Picks|British|Fiction|Text-Books For Foreigners|English Language|Historical Fiction|Refugees|Nobility,https://covers.openlibrary.org/b/id/479102-L.jpg
book-/works/OL2319934W,The Coral Island,Robert Michael Ballantyne,1858,473,Fiction|Adventure And Adventurers|Shipwrecks|Juvenile Fiction|Survival|Islands|Adventure Stories|Conduct Of Life|Pirates|Boys,https://covers.openlibrary.org/b/id/8242206-L.jpg
book-/works/OL17531W,Cleopatra,H. Rider Haggard,1881,359,Fiction|History|Romans|Histoire|Adventure,https://covers.openlibrary.org/b/id/1748730-L.jpg
book-/works/OL36738W,"Le vicomte de Bragelonne, ou, dix ans plus tard",Alexandre Dumas,1848,356,Fiction|History|Romans|Histoire|Historical Fiction|Adventure Stories|Swordsmen -- Fiction|Adventure,https://covers.openlibrary.org/b/id/14564690-L.jpg
book-/works/OL76597W,Huntingtower,John Buchan,1910,293,Fiction|Dickson Mccunn (Fictitious Character)|Kidnapping|Kidnapping In Fiction|Princesses|Scotland In Fiction|Princesses In Fiction|Kidnapping -- Fiction|Princesses -- Fiction|Scotland -- Fiction,https://covers.openlibrary.org/b/id/1979431-L.jpg
book-/works/OL24163W,David Balfour,Robert Louis Stevenson,1883,280,Adventure And Adventurers|Fiction|History|Juvenile Fiction|Classic Literature|Kidnapping|Pirates|Histoire|Open Library Staff Picks|David Balfour (Fictitious Character),https://covers.openlibrary.org/b/id/8244483-L.jpg
book-/works/OL36462W,Vingt ans apres̀,Alexandre Dumas,1800,268,Ficción|Fiction|France|Histoire|Historia|History|Roman|Romans|Swordsmen|French Fiction,https://covers.openlibrary.org/b/id/14564526-L.jpg
book-/works/OL1253282W,The Old Man in the Corner,Emma Orczy,1908,215,Detective And Mystery Stories|Classic Literature|English Detective And Mystery Stories|Fiction|History|Mystery And Detective Stories|Adventure,https://covers.openlibrary.org/b/id/5815381-L.jpg
book-/works/OL24164W,The master of Ballantrae,Robert Louis Stevenson,1888,205,Fiction|Absence And Presumption Of Death|History|Brothers|Inheritance And Succession|Revenge|Fiction In English|Historical Fiction|Inheritance And Succession -- Fiction|Revenge -- Fiction,https://covers.openlibrary.org/b/id/8230370-L.jpg
book-/works/OL76591W,The three hostages,John Buchan,1924,204,Fiction|Great Britain|Intelligence Service|Richard Hannay (Fictitious Character)|Adventure Stories|Spy Stories|Adventure,https://covers.openlibrary.org/b/id/755987-L.jpg
book-/works/OL8070951W,The Sea-Hawk,Rafael Sabatini,1900,201,Spanish Armada|Pirates|Barbary Pirates|Open Library Staff Picks|British|Fiction|Muslims|Sea Stories|Historical Fiction|Adventure Stories,https://covers.openlibrary.org/b/id/8239512-L.jpg
book-/works/OL1418112W,Tarzan the Untamed (Book #7),Edgar Rice Burroughs,1920,178,Fiction|Classic Literature|Tarzan (Fictitious Character)|Tarzan (Fictitious Character) Vfiction|Tarzan (Fictitious Character) -- Fiction|Fantasy Fiction|Adventure Stories|Adventure,https://covers.openlibrary.org/b/id/2404593-L.jpg
book-/works/OL1517919W,Room 13,Edgar Wallace,1920,171,Adventure|Fiction,https://covers.openlibrary.org/b/id/12947911-L.jpg
book-/works/OL1418108W,Tarzan the Terrible (#8),Edgar Rice Burroughs,1921,158,Tarzan (Fictitious Character)|Fiction|Classic Literature|Tarzan (Fictitious Character) -- Fiction|Fantasy Fiction|Adventure Stories|Adventure,https://covers.openlibrary.org/b/id/875818-L.jpg
book-/works/OL28988W,Northern Lights,Philip Pullman,1995,148,Political Theology|Polar Bears|Kidnapping|Adventure Stories|Children And Adults|Open Library Staff Picks|Juvenile Fiction|Fantasy|Experiments|Witches,https://covers.openlibrary.org/b/id/8747028-L.jpg
book-/works/OL1418248W,Tarzan and the Jewels of Opar,Edgar Rice Burroughs,1916,135,Classic Literature|Fiction|Tarzan (Fictitious Character)|Non-Classifiable|Tarzan (Fictitious Character) -- Fiction|Fantasy Fiction|Adventure Stories|Adventure,https://covers.openlibrary.org/b/id/8235276-L.jpg
book-/works/OL2455093W,Lost Horizon,James Hilton,1933,130,Fiction|Utopias|Shangri-La (Imaginary Place)|Folklore|Survival|Fantasy|Adventure|Adventure Stories|Fantasy Fiction|Roman,https://covers.openlibrary.org/b/id/4656607-L.jpg
book-/works/OL1517869W,The door with seven locks,Edgar Wallace,1926,119,Detective And Mystery Stories|Adventure|Fiction,https://covers.openlibrary.org/b/id/12947915-L.jpg
book-/works/OL241903W,The black gang,H. C. McNeile,1922,115,Bulldog Drummond (Fictional Character)|Sapper|Adventurer|Adventure|Suspense|Bulldog Drummond (Fictitious Character)|Fiction,https://covers.openlibrary.org/b/id/13716769-L.jpg
book-/works/OL1518031W,The avenger,Edgar Wallace,1924,109,Missing Persons--Fiction|Kidnapping--Fiction|Adventure|Fiction,https://covers.openlibrary.org/b/id/890189-L.jpg
book-/works/OL241909W,Bulldog Drummond,H. C. McNeile,1919,101,Bulldog Drummond (Fictional Character)|Sapper|Adventurer|Adventure|Suspense|Extortion|Fiction|Kidnapping|Bulldog Drummond (Fictitious Character)|Private Investigators,https://covers.openlibrary.org/b/id/5894747-L.jpg
book-/works/OL5840870W,The Boy in the Striped Pyjamas,John Boyne,2006,98,Teen & Young Adult Fiction|Teen & Young Adult Historical Fiction|Teen & Young Adult Social Issues|Naivety|Gas Chambers|Commandants|Adventure|Juvenile Works|Concentration Camps|Concentration Camps In Fiction,https://covers.openlibrary.org/b/id/12720687-L.jpg
book-/works/OL38815W,"The nigger of the ""Narcissus""",Joseph Conrad,1897,93,Fiction|Blacks|Tuberculosis In Fiction|Patients|West Indians In Fiction|West Indians|Ocean Travel In Fiction|Ocean Travel|Terminally Ill In Fiction|Terminally Ill,https://covers.openlibrary.org/b/id/8235355-L.jpg
book-/works/OL471784W,The Seven Dials Mystery,Agatha Christie,1920,91,English Detective And Mystery Stories|Fiction|Mystery|Police|Private Investigators|Translations Into Russian|Detective And Mystery Stories|Adventure|Alarm Clocks|English Literature,https://covers.openlibrary.org/b/id/14575632-L.jpg
book-/works/OL1518049W,The Council of Justice,Edgar Wallace,1920,91,Fiction In English|Adventure|Fiction,https://covers.openlibrary.org/b/id/890195-L.jpg
book-/works/OL76561W,The Magic Walking-Stick,John Buchan,1932,90,Adventure And Adventurers|Adventure Stories|Fiction|For Children|Magic|Children'S Fiction|Adventure|Brothers|Juvenile Fiction|Frères,https://covers.openlibrary.org/b/id/5548088-L.jpg
book-/works/OL5819895W,Eragon,Christopher Paolini,2000,90,Fantasy|Juvenile Fiction|Dragons|Magic|Fiction|Violence|Dwarves|Humans|Fighting|Adventure,https://covers.openlibrary.org/b/id/13921600-L.jpg
book-/works/OL2172356W,Do Androids Dream of Electric Sheep?,Philip K. Dick,1968,90,Androids|Fiction|Rick Deckard (Fictitious Character)|Science Fiction|Twenty-First Century|Open_Syllabus_Project|Bounty Hunters|Movie-Tv Tie-In|Movies|Motion Pictures,https://covers.openlibrary.org/b/id/207515-L.jpg
book-/works/OL24656586W,The Boxcar Children,Gertrude Chandler Warner,1924,87,Orphans|Juvenile Fiction|Brothers And Sisters|Railroad Cars|Detective And Mystery Stories|Mystery And Detective Stories|Detective And Mystery Fiction|Fiction|Juvenile Works|Juvenile Audience,https://covers.openlibrary.org/b/id/11349395-L.jpg
book-/works/OL1948704W,Five on a Treasure Island,Enid Blyton,1942,85,Children: Grades 4-6|Famous Five (Fictitious Characters)|Juvenile Fiction|Children'S Fiction|Famous Five|Kid'S Book|Adventure|Translations From English|Children'S Stories|Buried Treasure,https://covers.openlibrary.org/b/id/14570937-L.jpg
book-/works/OL40873W,The Road,Cormac McCarthy,2006,84,Fiction|Dystopia|Adventure|Post-Apocalyptic Fiction|Extinction Event|Open Library Staff Picks|Fathers And Sons|Survival Skills|Regression (Civilization)|Voyages And Travels,https://covers.openlibrary.org/b/id/198120-L.jpg
book-/works/OL66554W,Pride and Prejudice,Jane Austen,1813,4039,Brothers And Sisters|Courtship|Drama|English Fiction|English Literature|Families|Family|Family Life|Family Relations|Fiction Classics,https://covers.openlibrary.org/b/id/14348537-L.jpg
book-/works/OL53908W,Adventures of Huckleberry Finn,Mark Twain,1876,2623,Adventure And Adventurers|Adventure Stories|American Literature|Boys|Child And Youth Fiction|Children'S Fiction|Child Witnesses|Courtship|English Language|Friendship,https://covers.openlibrary.org/b/id/8157718-L.jpg
book-/works/OL455305W,The Scarlet Letter,Nathaniel Hawthorne,1800,2425,Fiction|Puritans|Puritans In Fiction|History|Adultery In Fiction|Adultery|Illegitimate Children|Illegitimate Children In Fiction|Triangles (Interpersonal Relations)|Clergy,https://covers.openlibrary.org/b/id/5654516-L.jpg
book-/works/OL8193465W,A Tale of Two Cities,Charles Dickens,1800,2060,British|Children'S Fiction|Criticism And Interpretation|English Fiction|English Literature|Executions And Executioners|Fathers And Daughters|Fiction|Classics|Histoire,https://covers.openlibrary.org/b/id/13301713-L.jpg
book-/works/OL36861W,Les Trois Mousquetaires,Alexandre Dumas,1844,1104,History|Fiction|Swordsmen|France In Fiction|Vietnamese Language Books|Swordplay|Adventure And Adventurers|Spanish Language Materials|Histoire|Combat Au Sabre,https://covers.openlibrary.org/b/id/11929973-L.jpg
book-/works/OL77958W,The Last of the Mohicans,James Fenimore Cooper,1826,864,Adventure Stories|Ficción|Fiction|Frontier And Pioneer Life|Historia|Historical Fiction|History|Indians Of North America|Indios De América Del Norte|Mohegan Indians,https://covers.openlibrary.org/b/id/8236937-L.jpg
book-/works/OL8662242W,David Copperfield,Charles Dickens,1800,846,Children'S Fiction|Readers|Fiction|Social Life And Customs|General|Young Men|Manners And Customs|English Literature|Littérature Anglaise|Coming Of Age,https://covers.openlibrary.org/b/id/1048892-L.jpg
book-/works/OL53994W,The Prince and the Pauper,Mark Twain,1881,755,Readers|Fiction|Poor|Kings And Rulers|Impostors And Imposture|Poor Children|Boys|Classic Literature|Princes|Adventure And Adventurers,https://covers.openlibrary.org/b/id/8221267-L.jpg
book-/works/OL114967W,The Jungle,Upton Sinclair,1791,673,Slaughtering And Slaughter-Houses|Sociology|Lithuanian Americans|Fiction|Historical Fiction|Emigration And Immigration|Packing-Houses|Stockyards|Meat Industry And Trade|Corrupt Practices,https://covers.openlibrary.org/b/id/8231790-L.jpg
book-/works/OL267171W,War and Peace,Лев Толстой,1864,644,Classic|History|Russian Empire|Fiction|Russia|Classic Literature|Historical Fiction|Textual Criticism|Campaigns|Napoléan In Fiction,https://covers.openlibrary.org/b/id/12621906-L.jpg
book-/works/OL12795W,O Pioneers!,Willa Cather,1913,613,Fiction|Women Pioneers|Women Farmers|Farm Life|Swedish Americans|Women Immigrants|Brothers And Sisters|Frontier And Pioneer Life|History|Immigrants,https://covers.openlibrary.org/b/id/8242999-L.jpg
book-/works/OL86318W,Ulysses,James Joyce,1914,612,Married People|Male Friendship|Fiction|Historical Fiction|Psychological Fiction|Alienation (Social Psychology)|Textual Criticism|Molly Bloom (Fictitious Character)|Men|Facsimiles,https://covers.openlibrary.org/b/id/13136548-L.jpg
book-/works/OL262452W,His Last Bow [8 stories],Arthur Conan Doyle,1917,583,Short Stories|Detective And Mystery Fiction|Fiction|Mystery Fiction|Historical Fiction|Classic Literature|English Detective And Mystery Stories|Mystery|Private Investigators|Romans,https://covers.openlibrary.org/b/id/8243267-L.jpg
book-/works/OL1095397W,Shirley,Charlotte Brontë,1800,536,Textile Industry|Fiction|Women|Historical Fiction|Yorkshire (England) -- Fiction|Women -- England -- Fiction|Textile Industry -- Fiction|Social Life And Customs|Long Now Manual For Civilization|Collection:Name,https://covers.openlibrary.org/b/id/11024634-L.jpg
book-/works/OL1063588W,Les Misérables,Victor Hugo,1862,526,Poverty|Fiction|Readers|Ex-Convicts|History|Historical Fiction|French Fiction|Orphans|Literature And Fiction (General)|Classic Literature,https://covers.openlibrary.org/b/id/12721865-L.jpg
book-/works/OL863808W,Ivanhoe,Sir Walter Scott,1800,480,Fiction|History|Knights And Knighthood|Jews|Anglo-Saxons|Juvenile Fiction|Normans|Readers|Triangles (Interpersonal Relations)|Chivalry,https://covers.openlibrary.org/b/id/314235-L.jpg
book-/works/OL455288W,The House of Seven Gables Readalong,Nathaniel Hawthorne,1851,471,Fiction|Haunted Houses In Fiction|Haunted Houses|Ghosts In Fiction|Ghosts|Families|Family|Readers|Readers In Fiction|Classic Literature,https://covers.openlibrary.org/b/id/10956643-L.jpg
book-/works/OL39360W,Orlando,Virginia Woolf,1928,452,Nobility In Fiction|Gender Identity In Fiction|Fiction|England In Fiction|Transsexuals|Sex Role In Fiction|Textual Criticism|Literature|Mujeres|Hombres,https://covers.openlibrary.org/b/id/3240273-L.jpg
book-/works/OL658250W,Metamorphoses,Lucius Apuleius,1500,449,Fiction|Classical Mythology|Metamorphosis|Latin Fiction|Translations Into English|Translations Into Italian|Translations Into Spanish|Translations Into French|Isis (Egyptian Deity)|Metamorphosis In Literature,https://covers.openlibrary.org/b/id/6596872-L.jpg
book-/works/OL25649539W,The Red Badge of Courage,Stephen Crane,1871,447,Historical Fiction|War Stories,https://covers.openlibrary.org/b/id/12044954-L.jpg
book-/works/OL166925W,Идиот,Fyodor Dostoyevsky,1874,437,Russia In Fiction|Fiction|Social Conditions|Social Life And Customs|Russian Fiction|Translations Into English|Russia|Classic Literature|Television Adaptations|Idiot (Television Program),https://covers.openlibrary.org/b/id/11226648-L.jpg
book-/works/OL36854W,La tulipe noire,Alexandre Dumas,1800,399,Fiction|History|Historical Fiction|Netherlands In Fiction|French Language Materials|Histoire|French Language|Readers,https://covers.openlibrary.org/b/id/14565101-L.jpg
book-/works/OL77970W,The Prairie,James Fenimore Cooper,1800,399,Indians Of North America|Open Library Staff Picks|Natty Bumppo (Fictitious Character)|Fiction|History|Frontier And Pioneer Life|Juvenile Fiction|United States|Historical Fiction|Classic Literature,https://covers.openlibrary.org/b/id/5578106-L.jpg
book-/works/OL505740W,The moon and sixpence,William Somerset Maugham,1919,397,American Fiction|Classic Literature|England In Fiction|Fiction|Historical Fiction|Literature|Painters|Painters In Fiction|Tahiti|Tahiti In Fiction,https://covers.openlibrary.org/b/id/314604-L.jpg
book-/works/OL40962W,The Narrative of Arthur Gordon Pym,Edgar Allan Poe,1838,392,Fiction|Young Men|Stowaways|Whaling|Whaling Ships|Mutiny|Seafaring Life|Classic Literature|Historical Fiction|American Literature,https://covers.openlibrary.org/b/id/7160877-L.jpg
book-/works/OL88876W,Where Angels Fear to Tread,E. M. Forster,1920,382,Middle Class|Fiction|Culture Conflict|Classic Literature|English Literature|Historical Fiction|Humorous Stories|Culture Conflict -- Fiction|Middle Class -- England -- Fiction|Satire,https://covers.openlibrary.org/b/id/107982-L.jpg
book-/works/OL863587W,Rob Roy,Sir Walter Scott,1817,380,Scottish Fiction|Jacobite Rising|Fiction|Outlaws|Scottish Authors|History|Historical|Biographical|Historical Fiction|Senior Fiction,https://covers.openlibrary.org/b/id/8240340-L.jpg
book-/works/OL455489W,Twice-Told Tales,Nathaniel Hawthorne,1800,369,Supernatural|Fiction|Paranormal Fiction|Short Story|Social Life And Customs|American Historical Fiction|History|Manners And Customs|Short Stories|American Fiction,https://covers.openlibrary.org/b/id/10223473-L.jpg
book-/works/OL267933W,Gone With the Wind,Margaret Mitchell,1936,362,Survival|Slavery|Bildungsroman|Open_Syllabus_Project|History|Historical Fiction|War Stories|United States Civil War|Women|Open Library Staff Picks,https://covers.openlibrary.org/b/id/14817133-L.jpg
book-/works/OL8444981W,The Elusive Pimpernel (Scarlet Pimpernel),Emma Orczy,1908,327,Classic Literature|Fiction|Nobility|History|Histoire|Historical Fiction|Adventure Stories|Nobility -- Great Britain -- Fiction,https://covers.openlibrary.org/b/id/502823-L.jpg
book-/works/OL23205W,The Grapes of Wrath,John Steinbeck,1939,321,Labor Camps|Depressions|Labor Camps In Literature|Classic Literature|Open Library Staff Picks|Pulitzer Prize Winner|Fiction|Award:Pulitzer_Prize=1940|Open_Syllabus_Project|Award:Pulitzer_Prize=Fiction,https://covers.openlibrary.org/b/id/12715902-L.jpg
book-/works/OL32466W,A Christmas Carol,Charles Dickens,1843,3199,Children'S Fiction|Christmas|Drama|Ghosts|Plays|Ghost Plays|Christmas Stories|Ghost Stories|Fiction|Histoires De Noël,https://covers.openlibrary.org/b/id/12875748-L.jpg
book-/works/OL258902W,Macbeth,William Shakespeare,1508,1867,Drama|Regicides|Kings And Rulers|Texts|French-Canadian Dialect|Scotland|Kings|Greed|Murder Of The King|Regicide,https://covers.openlibrary.org/b/id/872432-L.jpg
book-/works/OL14942956W,The Call of the Wild,Jack London,1903,1700,Gold Discoveries|Bienestar|Lobos|Descubrimiento De Oro|Crítica E Interpretación|American Nature Stories|Cartoons And Comics|Feral Dogs|Robo De Mascotas|Pet Theft,https://covers.openlibrary.org/b/id/12393037-L.jpg
book-/works/OL259026W,King Lear,William Shakespeare,1608,1614,Drama|King Lear (Legendary Character)|Fathers And Daughters|Kings And Rulers|Inheritance And Succession|Britons|Aging Parents|Stage History|Textual Criticism|English Literature,https://covers.openlibrary.org/b/id/7420452-L.jpg
book-/works/OL69612W,The Secret Garden,Frances Hodgson Burnett,1911,1594,Child And Youth Fiction|Children'S Fiction|American Literature|English Language|Orphans|Juvenile Fiction|Gardens|Fiction|Children With Disabilities|Loneliness In Children,https://covers.openlibrary.org/b/id/12622062-L.jpg
book-/works/OL893707W,Madame Bovary,Gustave Flaubert,1856,1558,Literary Fiction|French Literature|Fiction|Adultery|Middle Class|Physicians' Spouses|Suicide Victims|Married Women|Social Life And Customs|French Fiction,https://covers.openlibrary.org/b/id/12993424-L.jpg
book-/works/OL8721462W,Great Expectations,Charles Dickens,1861,1489,Authors|Benefactors|Bildungsromans|Boys|Child And Youth Fiction|Classic Literature|Coming Of Age|Conduct Of Life|Criticism And Interpretation|Description And Travel,https://covers.openlibrary.org/b/id/13322313-L.jpg
book-/works/OL262496W,A Study in Scarlet,Arthur Conan Doyle,1887,1447,Action & Adventure Fiction|Aortic Aneurysm|Battle Of Maiwand|Blessing And Cursing|Children'S Fiction|Classics|Crime Scenes|Detective And Mystery Stories|Detective Fiction|Detectives,https://covers.openlibrary.org/b/id/13405534-L.jpg
book-/works/OL262454W,The Hound of the Baskervilles,Arthur Conan Doyle,1900,1309,Crime Novel|English Civil War|Mires|Tors|Tombs|Dogs|Sherlock Holmes (Fictitious Character)|Fiction|Private Investigators|Blessing And Cursing,https://covers.openlibrary.org/b/id/8063264-L.jpg
book-/works/OL66544W,Persuasion,Jane Austen,1789,1236,Moški In Ženske|V Leposlovju|Medosebni Odnosi|Družbene Razmere|Social Life And Customs|Rejection (Psychology)|Officers|Great Britain. Royal Navy|Great Britain|Manners And Customs,https://covers.openlibrary.org/b/id/12824691-L.jpg
book-/works/OL166894W,Преступление и наказание,Fyodor Dostoyevsky,1866,1179,English Translations|Russian Literature|Novela Psicológica|Fiction|Translations Into Yiddish|Psychological Fiction|German Language|Murder|Fiction In Spanish|Mystery Fiction,https://covers.openlibrary.org/b/id/9411873-L.jpg
book-/works/OL1793164W,Three Men in a Boat (to say nothing of the dog),Jerome Klapka Jérôme,1889,1137,Humorous Stories|Male Friendship|Description And Travel|Humor (Fiction)|Boats And Boating|Fiction|Classic Literature|English Humorous Stories|History|General,https://covers.openlibrary.org/b/id/8243006-L.jpg
book-/works/OL262421W,The Adventures of Sherlock Holmes [12 stories],Arthur Conan Doyle,1892,1133,Classic Literature|Murder|Mystery|Conclusions|Amorality|Anglo-Saxons|Apaces|Aristocracy|Banks|Barques,https://covers.openlibrary.org/b/id/6717853-L.jpg
book-/works/OL102749W,Moby Dick,Herman Melville,1851,1116,American Sea Stories|Mentally Ill|Whaling|Science Fiction & Fantasy|Whales|Great_Books_Of_The_Western_World|Translations Into French|Literature|Captain Ahab (Fictitious Character)|American Adventure Stories,https://covers.openlibrary.org/b/id/10544254-L.jpg
book-/works/OL45139W,Moll Flanders,Daniel Defoe,1722,1114,Fiction|Social Life And Customs|Criminals|English Picaresque Literature|English Adventure Stories|Women|Children Of Prisoners|Prostitutes|Repentance|British,https://covers.openlibrary.org/b/id/12997559-L.jpg
book-/works/OL66530W,Mansfield Park,Jane Austen,1814,1108,Social Life And Customs|English Love Stories|Criticism And Interpretation|Social Classes|English Fiction|Classic Literature|Manners And Customs|English Literature|Jóvenes (Mujeres)|Novela,https://covers.openlibrary.org/b/id/14618737-L.jpg
book-/works/OL17448W,King Solomon's Mines,H. Rider Haggard,1876,1105,Children'S Fiction|Africa -- Fiction|Missing Persons -- Fiction|Adventure Stories|Treasure Troves -- Fiction|Hunting Guides -- Fiction|Diamond Mines And Mining -- Fiction|Fiction|Allan Quatermain (Fictitious Character)|Treasure Troves,https://covers.openlibrary.org/b/id/8665393-L.jpg
book-/works/OL76487W,The Man Who Was Thursday,Gilbert Keith Chesterton,1908,1105,Anarchists|Novela De Misterio|Police|Libros En Letra Grande|Fiction|Novela Fantástica|Ficción|Classic Literature|Alegorías|Anarquistas,https://covers.openlibrary.org/b/id/8242857-L.jpg
book-/works/OL8193387W,Hard Times,Charles Dickens,1854,1028,Fiction|Social Problems|Utilitarianism|Education|Social Life And Customs|Social Conditions|Married People|Industrial Revolution|Problèmes Sociaux|Conditions Sociales,https://covers.openlibrary.org/b/id/8236916-L.jpg
book-/works/OL63985W,The Legend of Sleepy Hollow,Washington Irving,1820,1017,Fiction|Ghosts|History|Short Stories|Christmas|American Ghost Stories|Ghost Stories|Ichabod Crane (Fictitious Character)|Folklore|Shorthand,https://covers.openlibrary.org/b/id/8243083-L.jpg
book-/works/OL99509W,The Railway Children,Edith Nesbit,1900,985,Brothers And Sisters|Children'S Stories|Classic Literature|Country Life|Family|Family Life|Fiction|History|Juvenile Literature|Juvenile Fiction,https://covers.openlibrary.org/b/id/13241123-L.jpg
book-/works/OL362699W,The Tempest,William Shakespeare,1611,804,English Literature: Shakespeare Texts|Plays / Drama|Literary Criticism|Classics|For National Curriculum Key Stage 3|Play|Performing Arts|English Drama|Tragicomedy|Drama,https://covers.openlibrary.org/b/id/8155661-L.jpg
book-/works/OL86343W,A Portrait of the Artist as a Young Man,James Joyce,1818,765,Fiction|Artists|Young Men|Facsimiles|Manuscripts|English Manuscripts|Autobiographical Fiction|Literature|Classic Literature|Coming Of Age,https://covers.openlibrary.org/b/id/9328410-L.jpg
book-/works/OL20874W,Silas Marner,George Eliot,1800,628,Weavers|Social Life And Customs|Conduct Of Life|Foundlings|Open Library Staff Picks|Fiction|Fathers And Daughters|Country Life|Interpersonal Relations|Pastoral Fiction,https://covers.openlibrary.org/b/id/9286405-L.jpg
book-/works/OL468362W,The Beautiful and Damned,F. Scott Fitzgerald,1920,495,Fiction|Facsimiles|History|Rich People|American Manuscripts|Avarice|Social Conditions|Manuscripts|Romance Norte Americano|Psychological Fiction,https://covers.openlibrary.org/b/id/7152019-L.jpg
book-/works/OL1230613W,L’étranger,Albert Camus,1942,468,Philosophical Novels|Murder|Fiction|Medicine In Literature|French|Novelas Francesas|Asesinato|Ficción|Relatos De Aventuras|Critique Et Interprétation,https://covers.openlibrary.org/b/id/13151269-L.jpg
book-/works/OL109724W,Barchester Towers,Anthony Trollope,1815,467,Fiction|Clergy|Clergy In Fiction|Barchester (England: Imaginary Place)|Barsetshire (England: Imaginary Place)|Barsetshire (England : Imaginary Place)|Barchester (England : Imaginary Place)|Social Life And Customs|England In Fiction|Classic Literature,https://covers.openlibrary.org/b/id/1468666-L.jpg
book-/works/OL85047W,La père Goriot,Honoré de Balzac,1800,439,Fiction|France In Fiction|Older Men In Fiction|Older Men|Fathers And Daughters|Fathers And Daughters In Fiction|History|Social Life And Customs|Boardinghouses In Fiction|Boardinghouses,https://covers.openlibrary.org/b/id/8237944-L.jpg
book-/works/OL14868510W,Bleak House,Charles Dickens,1850,418,Fiction|Guardian And Ward|Young Women|Illegitimate Children|Inheritance And Succession|Social Problems|Translations Into French|Social Life And Customs|Social Conditions|English Christmas Stories,https://covers.openlibrary.org/b/id/9279273-L.jpg
book-/works/OL100237W,The Financier,Theodore Dreiser,1912,352,Classics|Literature|Capitalists And Financiers|Fiction|Psychological Fiction|Trilogy Of Desire|Capitalists And Financiers--Fiction|Ps3507.R55 F47 2008|813/.52,https://covers.openlibrary.org/b/id/8293120-L.jpg
book-/works/OL10432709W,Братья Карамазовы,Fyodor Dostoyevsky,1880,313,Literature - Classics / Criticism|Russian|Literature: Classics|Classics|Literary|19Th Century Fiction|Russian Novel|Crime And Criminals|Russian Literature|Fiction,https://covers.openlibrary.org/b/id/8272336-L.jpg
book-/works/OL471789W,The Secret Adversary,Agatha Christie,1922,800,Classic Literature|English Language|Fiction|Married People|Murder|Mystery|Private Investigators|Report Writing|Rhetoric|Tommy Beresford (Fictitious Character),https://covers.openlibrary.org/b/id/14590159-L.jpg
book-/works/OL8763148W,The mystery of Edwin Drood,Charles Dickens,1870,598,Missing Persons|Triangles (Interpersonal Relations)|Fiction|Choral Conductors|Separation (Psychology)|England In Fiction|Choral Conductors In Fiction|Missing Persons In Fiction|Cathedrals|Cathedrals In Fiction,https://covers.openlibrary.org/b/id/8243336-L.jpg
book-/works/OL76501W,Greenmantle,John Buchan,1915,521,Richard Hannay (Fictitious Character)|Literature|Mystery|Fiction|Intelligence Service|Classic Literature|Secret Service|Romans|English War Stories|Récits De Guerre Anglais,https://covers.openlibrary.org/b/id/93023-L.jpg
book-/works/OL176086W,Basil,Wilkie Collins,1852,417,Fiction|Fathers And Sons|Young Men|Revenge|Inheritance And Succession|Psychology|Classic Literature|Mystery|Social Classes|Interpersonal Relations,https://covers.openlibrary.org/b/id/12968342-L.jpg
