item_id,league,season,date,away,home,away_score,home_score,away_logo,home_logo,final_margin,total_goals,red_cards,lead_changes,came_from_behind,late_drama,is_knockout
soccer-704369,eng.1,2025,2024-11-03 14:00:00+00:00,AVL,TOT,1,4,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,3,5,0,1,1,1,0
soccer-704378,eng.1,2025,2024-11-03 16:30:00+00:00,CHE,MAN,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,0,2,0,0,1,0,0
soccer-704376,eng.1,2025,2024-11-04 20:00:00+00:00,BRE,FUL,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,1,3,0,1,1,1,0
soccer-704382,eng.1,2025,2024-11-09 15:00:00+00:00,BOU,BRE,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,1,5,0,1,1,0,0
soccer-704379,eng.1,2025,2024-11-09 15:00:00+00:00,FUL,CRY,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,2,2,1,0,0,1,0
soccer-704384,eng.1,2025,2024-11-09 15:00:00+00:00,EVE,WHU,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,0,0,0,0,0,0,0
soccer-704385,eng.1,2025,2024-11-09 15:00:00+00:00,SOU,WOL,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,2,2,0,0,0,0,0
soccer-704381,eng.1,2025,2024-11-09 17:30:00+00:00,MNC,BHA,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,1,3,0,1,1,1,0
soccer-704388,eng.1,2025,2024-11-09 20:00:00+00:00,AVL,LIV,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,2,2,0,0,0,1,0
soccer-704386,eng.1,2025,2024-11-10 14:00:00+00:00,LEI,MAN,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,3,3,0,0,0,1,0
soccer-704387,eng.1,2025,2024-11-10 14:00:00+00:00,NEW,NFO,3,1,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,2,4,0,1,1,1,0
soccer-704383,eng.1,2025,2024-11-10 14:00:00+00:00,IPS,TOT,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,1,3,0,0,0,0,0
soccer-704380,eng.1,2025,2024-11-10 16:30:00+00:00,ARS,CHE,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,0,2,0,0,1,0,0
soccer-704392,eng.1,2025,2024-11-23 12:30:00+00:00,CHE,LEI,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,1,3,0,0,0,1,0
soccer-704395,eng.1,2025,2024-11-23 15:00:00+00:00,BHA,BOU,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,1,3,1,0,0,1,0
soccer-704393,eng.1,2025,2024-11-23 15:00:00+00:00,NFO,ARS,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,3,3,0,0,0,1,0
soccer-704394,eng.1,2025,2024-11-23 15:00:00+00:00,CRY,AVL,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,0,4,0,0,1,0,0
soccer-704391,eng.1,2025,2024-11-23 15:00:00+00:00,BRE,EVE,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,0,0,1,0,0,0,0
soccer-704390,eng.1,2025,2024-11-23 15:00:00+00:00,WOL,FUL,4,1,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,3,5,0,1,1,1,0
soccer-704396,eng.1,2025,2024-11-23 17:30:00+00:00,TOT,MNC,4,0,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,4,4,0,0,0,1,0
soccer-704397,eng.1,2025,2024-11-24 14:00:00+00:00,LIV,SOU,3,2,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,1,5,0,2,1,1,0
soccer-704389,eng.1,2025,2024-11-24 16:30:00+00:00,MAN,IPS,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,0,2,0,0,1,0,0
soccer-704398,eng.1,2025,2024-11-25 20:00:00+00:00,WHU,NEW,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,2,2,0,0,0,0,0
soccer-704408,eng.1,2025,2024-11-29 20:00:00+00:00,SOU,BHA,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0,2,0,0,1,0,0
soccer-704402,eng.1,2025,2024-11-30 15:00:00+00:00,LEI,BRE,1,4,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,3,5,0,1,1,0,0
soccer-704405,eng.1,2025,2024-11-30 15:00:00+00:00,NEW,CRY,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,0,2,0,0,1,1,0
soccer-704399,eng.1,2025,2024-11-30 15:00:00+00:00,IPS,NFO,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,1,1,0,0,0,0,0
soccer-704403,eng.1,2025,2024-11-30 15:00:00+00:00,BOU,WOL,4,2,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,2,6,0,0,0,0,0
soccer-704400,eng.1,2025,2024-11-30 17:30:00+00:00,ARS,WHU,5,2,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,3,7,0,0,0,0,0
soccer-704404,eng.1,2025,2024-12-01 13:30:00+00:00,AVL,CHE,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,3,3,0,0,0,1,0
soccer-704407,eng.1,2025,2024-12-01 13:30:00+00:00,EVE,MAN,0,4,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,4,4,0,0,0,0,0
soccer-704401,eng.1,2025,2024-12-01 13:30:00+00:00,FUL,TOT,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,0,2,1,0,1,0,0
soccer-704406,eng.1,2025,2024-12-01 16:00:00+00:00,MNC,LIV,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,2,2,0,0,0,0,0
soccer-704412,eng.1,2025,2024-12-03 19:30:00+00:00,CRY,IPS,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,1,1,0,0,0,0,0
soccer-704411,eng.1,2025,2024-12-03 20:15:00+00:00,WHU,LEI,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,2,4,0,0,0,1,0
soccer-704415,eng.1,2025,2024-12-04 19:30:00+00:00,WOL,EVE,0,4,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,4,4,0,0,0,0,0
soccer-704416,eng.1,2025,2024-12-04 19:30:00+00:00,NFO,MNC,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,3,3,0,0,0,0,0
soccer-704417,eng.1,2025,2024-12-04 19:30:00+00:00,LIV,NEW,3,3,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,0,6,0,1,1,1,0
soccer-704418,eng.1,2025,2024-12-04 19:30:00+00:00,CHE,SOU,5,1,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,4,6,1,0,0,1,0
soccer-704410,eng.1,2025,2024-12-04 20:15:00+00:00,MAN,ARS,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,2,2,0,0,0,0,0
soccer-704409,eng.1,2025,2024-12-04 20:15:00+00:00,BRE,AVL,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,2,4,0,0,0,0,0
soccer-704413,eng.1,2025,2024-12-05 19:30:00+00:00,BHA,FUL,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,2,4,0,0,0,1,0
soccer-704414,eng.1,2025,2024-12-05 20:15:00+00:00,TOT,BOU,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,1,1,0,0,0,0,0
soccer-704422,eng.1,2025,2024-12-07 15:00:00+00:00,SOU,AVL,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,1,1,0,0,0,0,0
soccer-704423,eng.1,2025,2024-12-07 15:00:00+00:00,NEW,BRE,2,4,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,2,6,0,0,0,1,0
soccer-704424,eng.1,2025,2024-12-07 15:00:00+00:00,MNC,CRY,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,0,4,1,0,1,0,0
soccer-704419,eng.1,2025,2024-12-07 17:30:00+00:00,NFO,MAN,3,2,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,1,5,0,0,0,0,0
soccer-704421,eng.1,2025,2024-12-08 14:00:00+00:00,ARS,FUL,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,0,2,0,0,1,0,0
soccer-704427,eng.1,2025,2024-12-08 14:00:00+00:00,BOU,IPS,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,1,3,0,1,1,1,0
soccer-704428,eng.1,2025,2024-12-08 14:00:00+00:00,BHA,LEI,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,0,4,0,0,1,1,0
soccer-704420,eng.1,2025,2024-12-08 16:30:00+00:00,CHE,TOT,4,3,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,1,7,0,1,1,1,0
soccer-704426,eng.1,2025,2024-12-09 20:00:00+00:00,WOL,WHU,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,1,3,0,0,0,0,0
soccer-704429,eng.1,2025,2024-12-14 15:00:00+00:00,EVE,ARS,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,0,0,0,0,0,0,0
soccer-704438,eng.1,2025,2024-12-14 15:00:00+00:00,FUL,LIV,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,0,4,1,0,1,1,0
soccer-704435,eng.1,2025,2024-12-14 15:00:00+00:00,LEI,NEW,0,4,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,4,4,0,0,0,0,0
soccer-704433,eng.1,2025,2024-12-14 15:00:00+00:00,IPS,WOL,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,1,3,1,0,0,1,0
soccer-704436,eng.1,2025,2024-12-14 17:30:00+00:00,AVL,NFO,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,1,3,0,1,1,1,0
soccer-704431,eng.1,2025,2024-12-15 14:00:00+00:00,CRY,BHA,3,1,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,2,4,0,0,0,1,0
soccer-704434,eng.1,2025,2024-12-15 16:30:00+00:00,MAN,MNC,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,1,3,0,1,1,1,0
soccer-704432,eng.1,2025,2024-12-15 19:00:00+00:00,BRE,CHE,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,1,3,1,0,0,1,0
soccer-704437,eng.1,2025,2024-12-15 19:00:00+00:00,TOT,SOU,5,0,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,5,5,0,0,0,0,0
soccer-704430,eng.1,2025,2024-12-16 20:00:00+00:00,WHU,BOU,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,0,2,0,0,1,1,0
soccer-704444,eng.1,2025,2024-12-21 12:30:00+00:00,MNC,AVL,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,1,3,0,0,0,1,0
soccer-704445,eng.1,2025,2024-12-21 15:00:00+00:00,NFO,BRE,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,2,2,0,0,0,0,0
soccer-704442,eng.1,2025,2024-12-21 15:00:00+00:00,NEW,IPS,4,0,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,4,4,0,0,0,0,0
soccer-704443,eng.1,2025,2024-12-21 15:00:00+00:00,BHA,WHU,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,0,2,0,0,1,0,0
soccer-704446,eng.1,2025,2024-12-21 17:30:00+00:00,ARS,CRY,5,1,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,4,6,0,0,0,1,0
soccer-704447,eng.1,2025,2024-12-22 14:00:00+00:00,CHE,EVE,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,0,0,0,0,0,0,0
soccer-704448,eng.1,2025,2024-12-22 14:00:00+00:00,SOU,FUL,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,0,0,0,0,0,0,0
soccer-704441,eng.1,2025,2024-12-22 14:00:00+00:00,WOL,LEI,3,0,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,3,3,0,0,0,0,0
soccer-704440,eng.1,2025,2024-12-22 14:00:00+00:00,BOU,MAN,3,0,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,3,3,0,0,0,0,0
soccer-704439,eng.1,2025,2024-12-22 16:30:00+00:00,LIV,TOT,6,3,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,3,9,0,0,0,1,0
soccer-704451,eng.1,2025,2024-12-26 12:30:00+00:00,EVE,MNC,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,0,2,0,0,1,0,0
soccer-704458,eng.1,2025,2024-12-26 15:00:00+00:00,CRY,BOU,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,0,0,0,0,0,0,0
soccer-704449,eng.1,2025,2024-12-26 15:00:00+00:00,FUL,CHE,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,1,3,0,1,1,1,0
soccer-704452,eng.1,2025,2024-12-26 15:00:00+00:00,AVL,NEW,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,3,3,1,0,0,1,0
soccer-704453,eng.1,2025,2024-12-26 15:00:00+00:00,TOT,NFO,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,1,1,1,0,0,0,0
soccer-704454,eng.1,2025,2024-12-26 15:00:00+00:00,WHU,SOU,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,1,1,0,0,0,0,0
soccer-704455,eng.1,2025,2024-12-26 17:30:00+00:00,MAN,WOL,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,2,2,1,0,0,1,0
soccer-704456,eng.1,2025,2024-12-26 20:00:00+00:00,LEI,LIV,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,2,4,0,1,1,1,0
soccer-704450,eng.1,2025,2024-12-27 19:30:00+00:00,BRE,BHA,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0,0,0,0,0,0,0
soccer-704457,eng.1,2025,2024-12-27 20:15:00+00:00,IPS,ARS,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,1,1,0,0,0,0,0
soccer-704462,eng.1,2025,2024-12-29 14:30:00+00:00,MNC,LEI,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,2,2,0,0,0,0,0
soccer-704466,eng.1,2025,2024-12-29 15:00:00+00:00,SOU,CRY,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,1,3,0,1,1,0,0
soccer-704465,eng.1,2025,2024-12-29 15:00:00+00:00,NFO,EVE,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,2,2,0,0,0,0,0
soccer-704460,eng.1,2025,2024-12-29 15:00:00+00:00,BOU,FUL,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,0,4,0,0,1,1,0
soccer-704463,eng.1,2025,2024-12-29 15:00:00+00:00,WOL,TOT,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,0,4,0,1,1,1,0
soccer-704464,eng.1,2025,2024-12-29 17:15:00+00:00,LIV,WHU,5,0,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,5,5,0,0,0,1,0
soccer-704459,eng.1,2025,2024-12-30 19:45:00+00:00,BHA,AVL,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,0,4,0,1,1,1,0
soccer-704461,eng.1,2025,2024-12-30 19:45:00+00:00,CHE,IPS,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,2,2,0,0,0,0,0
soccer-704468,eng.1,2025,2024-12-30 20:00:00+00:00,NEW,MAN,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,2,2,0,0,0,0,0
soccer-704467,eng.1,2025,2025-01-01 17:30:00+00:00,ARS,BRE,3,1,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,2,4,0,1,1,0,0
soccer-704472,eng.1,2025,2025-01-04 12:30:00+00:00,NEW,TOT,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,1,3,0,1,1,0,0
soccer-704469,eng.1,2025,2025-01-04 15:00:00+00:00,EVE,BOU,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,1,1,0,0,0,0,0
soccer-704470,eng.1,2025,2025-01-04 15:00:00+00:00,LEI,AVL,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,1,3,0,0,0,0,0
soccer-704478,eng.1,2025,2025-01-04 15:00:00+00:00,CHE,CRY,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,0,2,0,0,1,1,0
soccer-704474,eng.1,2025,2025-01-04 15:00:00+00:00,WHU,MNC,1,4,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,3,5,0,0,0,0,0
soccer-704473,eng.1,2025,2025-01-04 15:00:00+00:00,BRE,SOU,5,0,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,5,5,0,0,0,1,0
soccer-704477,eng.1,2025,2025-01-04 17:30:00+00:00,ARS,BHA,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0,2,0,0,1,0,0
soccer-704471,eng.1,2025,2025-01-05 14:00:00+00:00,IPS,FUL,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,0,4,0,0,1,1,0
soccer-704475,eng.1,2025,2025-01-05 16:30:00+00:00,MAN,LIV,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,0,4,0,1,1,1,0
soccer-704476,eng.1,2025,2025-01-06 20:00:00+00:00,NFO,WOL,3,0,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,3,3,0,0,0,1,0
soccer-704482,eng.1,2025,2025-01-14 19:30:00+00:00,MNC,BRE,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,0,4,0,0,1,1,0
soccer-704487,eng.1,2025,2025-01-14 19:30:00+00:00,BOU,CHE,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,0,4,0,1,1,1,0
soccer-704483,eng.1,2025,2025-01-14 19:30:00+00:00,FUL,WHU,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,1,5,0,0,0,0,0
soccer-704484,eng.1,2025,2025-01-14 20:00:00+00:00,LIV,NFO,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,0,2,0,0,1,0,0
soccer-704481,eng.1,2025,2025-01-15 19:30:00+00:00,AVL,EVE,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,1,1,0,0,0,0,0
soccer-704479,eng.1,2025,2025-01-15 19:30:00+00:00,CRY,LEI,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,2,2,0,0,0,0,0
soccer-704486,eng.1,2025,2025-01-15 19:30:00+00:00,WOL,NEW,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,3,3,0,0,0,0,0
soccer-704485,eng.1,2025,2025-01-15 20:00:00+00:00,TOT,ARS,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,1,3,0,1,1,0,0
soccer-704480,eng.1,2025,2025-01-16 19:30:00+00:00,BHA,IPS,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/373.png,2,2,0,0,0,1,0
soccer-704488,eng.1,2025,2025-01-16 20:00:00+00:00,SOU,MAN,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,2,4,0,1,1,1,0
soccer-704496,eng.1,2025,2025-01-18 12:30:00+00:00,BOU,NEW,4,1,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,3,5,0,0,0,1,0
soccer-704494,eng.1,2025,2025-01-18 15:00:00+00:00,LIV,BRE,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,2,2,0,0,0,1,0
soccer-704498,eng.1,2025,2025-01-18 15:00:00+00:00,FUL,LEI,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/375.png,2,2,0,0,0,0,0
soccer-704491,eng.1,2025,2025-01-18 15:00:00+00:00,CRY,WHU,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,2,2,1,0,0,1,0
soccer-704493,eng.1,2025,2025-01-18 17:30:00+00:00,AVL,ARS,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,0,4,0,0,1,0,0
soccer-704489,eng.1,2025,2025-01-19 14:00:00+00:00,TOT,EVE,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,1,5,0,0,0,1,0
soccer-704497,eng.1,2025,2025-01-19 14:00:00+00:00,BHA,MAN,3,1,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,2,4,0,0,0,0,0
soccer-704492,eng.1,2025,2025-01-19 14:00:00+00:00,SOU,NFO,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/376.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,1,5,0,0,0,1,0
